ImageId,geom,ClassType,Xmax,Ymin,geom_red
6100_2_2,"[(699, 2723), (698, 2727), (702, 2712), (708, 2690), (712, 2666), (716, 2641), (721, 2598), (731, 2577), (738, 2545), (741, 2521), (744, 2499), (746, 2483), (746, 2466), (745, 2456), (745, 2431), (745, 2413), (744, 2380), (744, 2364), (744, 2341), (744, 2324), (744, 2306), (743, 2287), (742, 2273), (739, 2252), (737, 2234), (735, 2223), (734, 2213), (733, 2202), (734, 2191), (736, 2179), (737, 2169), (738, 2159), (739, 2149), (742, 2139), (745, 2131), (747, 2118), (747, 2110), (747, 2087), (747, 2074), (746, 2060), (746, 2048), (749, 2029), (752, 2016), (756, 1999), (757, 1986), (757, 1976), (758, 1963), (759, 1956), (764, 1943), (768, 1930), (777, 1903), (781, 1894), (786, 1876), (791, 1858), (793, 1848), (796, 1830), (796, 1814), (795, 1795), (791, 1778), (784, 1763), (776, 1746), (763, 1727), (757, 1713), (750, 1698), (746, 1683), (743, 1668), (738, 1642), (728, 1621), (723, 1602), (713, 1583), (707, 1568), (696, 1549), (689, 1528), (681, 1505), (675, 1482), (667, 1456), (667, 1455), (660, 1448), (655, 1445), (646, 1443), (638, 1443), (627, 1446), (612, 1452), (595, 1456), (574, 1461), (557, 1466), (543, 1471), (524, 1476), (510, 1484), (500, 1489), (489, 1494), (469, 1502), (454, 1507), (438, 1512), (421, 1519), (408, 1525), (391, 1539), (371, 1552), (352, 1558), (332, 1563), (320, 1567), (305, 1570), (293, 1571), (285, 1570), (276, 1569), (259, 1569), (250, 1568), (243, 1569), (229, 1571), (215, 1575), (200, 1580), (182, 1589), (165, 1596), (154, 1601), (142, 1609), (128, 1616), (115, 1625), (107, 1631), (94, 1642), (83, 1648), (67, 1659), (58, 1662), (46, 1669), (25, 1682), (0, 1696), (0, 1686), (7, 1683), (17, 1679), (30, 1672), (43, 1663), (62, 1651), (72, 1644), (87, 1635), (96, 1627), (104, 1621), (114, 1615), (120, 1611), (131, 1604), (153, 1594), (171, 1585), (189, 1576), (207, 1570), (222, 1564), (235, 1561), (250, 1560), (259, 1561), (271, 1561), (282, 1562), (293, 1562), (302, 1562), (311, 1559), (326, 1555), (345, 1549), (365, 1543), (374, 1538), (389, 1531), (393, 1528), (399, 1522), (405, 1517), (412, 1514), (419, 1511), (427, 1507), (434, 1504), (442, 1502), (449, 1500), (459, 1498), (469, 1495), (474, 1493), (481, 1491), (488, 1487), (499, 1482), (512, 1475), (523, 1469), (531, 1467), (540, 1464), (552, 1460), (567, 1456), (576, 1453), (585, 1451), (593, 1448), (603, 1445), (613, 1442), (625, 1436), (635, 1430), (643, 1422), (647, 1418), (654, 1407), (643, 1378), (634, 1361), (625, 1339), (622, 1324), (617, 1311), (615, 1304), (610, 1298), (604, 1291), (593, 1287), (582, 1283), (559, 1276), (523, 1264), (496, 1258), (477, 1251), (460, 1251), (438, 1251), (421, 1247), (407, 1241), (380, 1224), (361, 1214), (338, 1203), (315, 1187), (280, 1166), (251, 1150), (221, 1138), (198, 1131), (170, 1123), (149, 1117), (128, 1111), (98, 1098), (72, 1085), (56, 1070), (37, 1054), (20, 1043), (0, 1030), (0, 1017), (10, 1023), (19, 1028), (29, 1034), (38, 1041), (57, 1056), (70, 1066), (78, 1073), (82, 1075), (93, 1081), (106, 1090), (119, 1097), (130, 1102), (137, 1104), (151, 1109), (162, 1112), (174, 1116), (185, 1119), (196, 1121), (202, 1123), (215, 1127), (228, 1130), (235, 1134), (243, 1137), (255, 1142), (261, 1143), (269, 1149), (276, 1152), (287, 1160), (295, 1165), (306, 1172), (315, 1178), (327, 1186), (337, 1193), (343, 1196), (349, 1200), (356, 1203), (361, 1205), (367, 1208), (372, 1211), (376, 1214), (383, 1217), (390, 1221), (395, 1225), (402, 1230), (410, 1234), (415, 1237), (422, 1240), (428, 1241), (435, 1243), (444, 1243), (448, 1243), (456, 1243), (462, 1244), (469, 1244), (476, 1244), (479, 1244), (485, 1247), (491, 1248), (499, 1250), (513, 1254), (522, 1256), (536, 1261), (552, 1264), (571, 1271), (583, 1274), (596, 1278), (605, 1282), (614, 1289), (620, 1297), (624, 1307), (628, 1318), (630, 1329), (633, 1337), (637, 1349), (645, 1362), (653, 1377), (661, 1398), (664, 1394), (676, 1382), (684, 1365), (682, 1362), (692, 1349), (704, 1339), (719, 1321), (742, 1305), (784, 1278), (808, 1266), (840, 1247), (844, 1230), (844, 1213), (832, 1194), (834, 1168), (838, 1126), (833, 1016), (827, 1004), (829, 980), (839, 966), (858, 966), (884, 954), (943, 931), (1005, 904), (1036, 886), (1096, 851), (1111, 834), (1115, 779), (1115, 766), (1112, 755), (1103, 750), (1092, 745), (1084, 731), (1078, 726), (1071, 726), (1054, 723), (1045, 717), (1041, 707), (1045, 701), (1047, 689), (1051, 664), (1053, 642), (1036, 619), (1024, 601), (1011, 577), (1000, 554), (994, 539), (990, 536), (981, 536), (976, 530), (977, 525), (984, 523), (986, 523), (981, 509), (940, 428), (900, 335), (839, 220), (807, 142), (797, 128), (794, 122), (791, 102), (783, 88), (776, 83), (759, 57), (741, 24), (734, 18), (730, 14), (725, 17), (710, 21), (698, 25), (688, 33), (642, 66), (624, 79), (605, 94), (580, 119), (557, 139), (534, 160), (515, 178), (498, 191), (480, 206), (452, 239), (429, 259), (412, 276), (391, 294), (376, 306), (362, 315), (352, 323), (340, 334), (324, 347), (312, 358), (301, 364), (294, 370), (288, 378), (261, 406), (244, 420), (234, 429), (225, 436), (215, 447), (189, 471), (155, 503), (124, 529), (116, 539), (107, 550), (100, 554), (91, 560), (72, 572), (59, 578), (49, 585), (37, 591), (26, 599), (17, 603), (7, 610), (0, 614), (0, 607), (3, 605), (12, 600), (25, 593), (41, 583), (57, 573), (79, 560), (91, 552), (100, 546), (104, 541), (112, 532), (120, 525), (127, 518), (140, 508), (153, 496), (167, 484), (179, 473), (195, 458), (209, 444), (215, 439), (220, 433), (228, 428), (236, 420), (245, 412), (257, 402), (266, 393), (275, 383), (283, 374), (289, 366), (293, 362), (305, 355), (318, 345), (328, 337), (336, 329), (345, 320), (355, 313), (361, 308), (373, 300), (382, 293), (394, 282), (405, 273), (416, 264), (426, 255), (436, 245), (446, 236), (453, 226), (468, 209), (480, 197), (496, 184), (514, 170), (523, 161), (538, 149), (549, 139), (560, 129), (569, 122), (576, 115), (584, 107), (593, 99), (600, 91), (615, 81), (622, 74), (629, 69), (637, 62), (644, 58), (650, 54), (641, 52), (636, 52), (626, 46), (621, 40), (615, 32), (608, 24), (598, 11), (590, 0), (602, 0), (604, 2), (610, 9), (616, 19), (624, 29), (628, 36), (633, 41), (640, 45), (647, 47), (654, 45), (663, 41), (668, 37), (678, 30), (683, 27), (687, 24), (691, 21), (696, 20), (700, 18), (704, 18), (708, 17), (714, 15), (720, 13), (727, 11), (732, 9), (740, 5), (746, 2), (753, 0), (758, 0), (756, 2), (741, 9), (732, 14), (741, 20), (745, 24), (748, 29), (778, 80), (779, 81), (780, 82), (781, 83), (793, 99), (795, 105), (800, 125), (801, 128), (817, 154), (827, 182), (851, 237), (883, 291), (947, 429), (990, 520), (991, 522), (990, 524), (993, 524), (1000, 536), (1023, 584), (1056, 638), (1067, 617), (1078, 583), (1095, 558), (1146, 492), (1169, 466), (1181, 446), (1171, 396), (1168, 373), (1160, 361), (1161, 345), (1136, 293), (1128, 259), (1127, 243), (1142, 209), (1163, 159), (1166, 142), (1158, 107), (1156, 54), (1159, 38), (1166, 0), (1174, 0), (1162, 55), (1163, 78), (1174, 136), (1175, 149), (1163, 181), (1135, 234), (1132, 244), (1137, 268), (1139, 282), (1151, 312), (1167, 347), (1170, 353), (1173, 356), (1175, 361), (1174, 370), (1174, 379), (1187, 435), (1188, 442), (1185, 453), (1167, 480), (1123, 535), (1097, 566), (1086, 593), (1075, 640), (1066, 687), (1077, 709), (1087, 725), (1118, 752), (1124, 767), (1121, 797), (1117, 828), (1120, 840), (1105, 862), (1080, 871), (1027, 897), (997, 915), (936, 940), (883, 961), (865, 970), (854, 983), (849, 998), (845, 1034), (846, 1114), (847, 1154), (840, 1171), (838, 1181), (845, 1192), (853, 1194), (864, 1201), (868, 1215), (863, 1229), (847, 1247), (840, 1255), (796, 1278), (772, 1292), (743, 1310), (729, 1319), (713, 1338), (697, 1352), (688, 1367), (684, 1377), (718, 1371), (739, 1365), (749, 1354), (756, 1351), (766, 1355), (774, 1356), (800, 1355), (819, 1354), (816, 1358), (787, 1358), (773, 1360), (767, 1368), (756, 1370), (713, 1374), (683, 1381), (671, 1394), (664, 1404), (669, 1421), (674, 1440), (678, 1456), (684, 1478), (691, 1501), (702, 1535), (707, 1550), (712, 1560), (719, 1571), (725, 1582), (729, 1593), (733, 1608), (739, 1621), (744, 1633), (747, 1647), (750, 1655), (753, 1669), (754, 1681), (757, 1690), (762, 1703), (767, 1712), (772, 1723), (777, 1733), (782, 1741), (786, 1747), (789, 1754), (793, 1762), (798, 1773), (801, 1784), (805, 1767), (811, 1747), (807, 1696), (813, 1641), (821, 1551), (842, 1457), (849, 1418), (863, 1392), (874, 1317), (877, 1310), (886, 1310), (884, 1324), (881, 1350), (878, 1370), (869, 1396), (853, 1418), (852, 1428), (832, 1525), (826, 1561), (817, 1636), (812, 1702), (816, 1743), (816, 1746), (814, 1754), (803, 1793), (804, 1801), (804, 1808), (804, 1815), (804, 1824), (804, 1829), (802, 1838), (800, 1850), (798, 1860), (796, 1870), (794, 1878), (792, 1888), (789, 1898), (786, 1905), (782, 1916), (779, 1926), (774, 1935), (771, 1943), (769, 1950), (767, 1955), (766, 1963), (766, 1971), (765, 1987), (764, 1996), (761, 2007), (759, 2017), (758, 2027), (756, 2036), (754, 2049), (755, 2061), (754, 2073), (754, 2080), (753, 2091), (755, 2105), (754, 2113), (754, 2120), (752, 2133), (749, 2142), (746, 2150), (744, 2159), (744, 2167), (743, 2175), (742, 2182), (741, 2190), (741, 2197), (741, 2206), (742, 2214), (744, 2224), (745, 2233), (747, 2244), (749, 2257), (750, 2271), (751, 2284), (753, 2301), (753, 2311), (753, 2325), (753, 2341), (753, 2353), (753, 2362), (753, 2369), (753, 2378), (753, 2388), (753, 2394), (753, 2407), (753, 2417), (753, 2429), (753, 2438), (753, 2446), (753, 2454), (753, 2459), (754, 2468), (754, 2478), (754, 2488), (753, 2496), (752, 2502), (750, 2515), (749, 2524), (747, 2534), (746, 2548), (742, 2563), (741, 2574), (738, 2582), (734, 2593), (731, 2601), (730, 2611), (727, 2624), (724, 2639), (723, 2654), (720, 2674), (718, 2685), (716, 2694), (711, 2710), (708, 2724), (703, 2737), (700, 2745), (696, 2761), (693, 2772), (691, 2782), (690, 2790), (689, 2796), (688, 2805), (687, 2812), (686, 2825), (687, 2834), (687, 2841), (688, 2850), (689, 2861), (690, 2874), (690, 2887), (691, 2901), (692, 2909), (692, 2918), (693, 2928), (693, 2938), (694, 2949), (693, 2962), (693, 2974), (693, 2986), (693, 3004), (693, 3010), (694, 3022), (697, 3035), (699, 3047), (702, 3060), (704, 3070), (706, 3079), (706, 3083), (707, 3090), (709, 3097), (711, 3107), (713, 3119), (715, 3128), (716, 3138), (716, 3148), (717, 3155), (720, 3169), (722, 3179), (726, 3189), (730, 3196), (736, 3208), (745, 3217), (752, 3221), (759, 3225), (768, 3229), (776, 3231), (789, 3234), (801, 3235), (813, 3233), (817, 3230), (823, 3230), (831, 3230), (838, 3232), (851, 3235), (856, 3237), (864, 3240), (872, 3246), (879, 3250), (886, 3255), (889, 3256), (895, 3257), (902, 3256), (909, 3256), (916, 3256), (924, 3255), (939, 3249), (951, 3245), (969, 3238), (992, 3232), (1011, 3227), (1028, 3223), (1042, 3220), (1054, 3216), (1070, 3212), (1091, 3206), (1102, 3203), (1111, 3201), (1123, 3201), (1132, 3200), (1144, 3200), (1156, 3199), (1168, 3199), (1181, 3199), (1197, 3196), (1211, 3196), (1220, 3193), (1231, 3190), (1238, 3187), (1247, 3185), (1256, 3183), (1264, 3185), (1252, 3197), (1242, 3198), (1219, 3204), (1208, 3205), (1194, 3207), (1182, 3210), (1168, 3210), (1152, 3210), (1139, 3210), (1125, 3210), (1109, 3212), (1097, 3215), (1087, 3217), (1077, 3220), (1065, 3223), (1047, 3227), (1027, 3234), (1015, 3237), (998, 3242), (983, 3246), (971, 3249), (960, 3254), (943, 3260), (935, 3264), (925, 3269), (912, 3271), (901, 3270), (890, 3268), (880, 3265), (866, 3255), (860, 3248), (851, 3243), (840, 3239), (831, 3239), (824, 3239), (820, 3240), (817, 3243), (801, 3248), (786, 3247), (777, 3243), (766, 3239), (757, 3235), (743, 3227), (738, 3222), (733, 3218), (736, 3230), (739, 3241), (742, 3253), (747, 3261), (752, 3269), (757, 3275), (764, 3283), (769, 3288), (775, 3296), (779, 3304), (786, 3313), (797, 3328), (800, 3336), (803, 3342), (804, 3348), (790, 3348), (790, 3345), (789, 3339), (784, 3335), (778, 3325), (771, 3313), (763, 3302), (760, 3297), (751, 3289), (741, 3275), (738, 3268), (732, 3253), (729, 3242), (724, 3225), (719, 3205), (713, 3186), (711, 3168), (707, 3145), (706, 3126), (703, 3111), (700, 3093), (696, 3079), (693, 3065), (687, 3051), (683, 3032), (682, 3016), (683, 3006), (682, 2994), (681, 2975), (682, 2955), (684, 2926), (683, 2904), (682, 2880), (680, 2856), (679, 2839), (679, 2825), (680, 2810), (680, 2792), (683, 2781), (685, 2772), (689, 2755), (695, 2735), (682, 2760), (639, 2854), (619, 2899), (579, 3026), (544, 3142), (539, 3139), (549, 3112), (572, 3028), (600, 2922), (649, 2816), (665, 2782), (688, 2742), (699, 2723)]",4,0.009156,-0.009042,73820
6100_2_2,"[(3200, 1415), (3223, 1397), (3227, 1391), (3228, 1383), (3233, 1382), (3235, 1390), (3232, 1397), (3211, 1411), (3201, 1418), (3200, 1415)]",4,0.009156,-0.009042,73821
6100_2_2,"[(1651, 1028), (1650, 1026), (1653, 1024), (1669, 1020), (1701, 1019), (1750, 1029), (1815, 1048), (1884, 1068), (1883, 1073), (1827, 1056), (1764, 1036), (1703, 1023), (1673, 1022), (1661, 1025), (1651, 1028)]",4,0.009156,-0.009042,73822
6100_2_2,"[(2483, 1893), (2502, 1837), (2545, 1757), (2560, 1741), (2581, 1722), (2619, 1636), (2639, 1596), (2641, 1585), (2641, 1551), (2626, 1496), (2613, 1482), (2585, 1458), (2587, 1454), (2615, 1479), (2620, 1484), (2618, 1469), (2618, 1410), (2623, 1409), (2622, 1466), (2625, 1483), (2629, 1491), (2645, 1524), (2647, 1591), (2635, 1621), (2600, 1692), (2585, 1729), (2564, 1749), (2550, 1763), (2513, 1830), (2504, 1855), (2499, 1874), (2483, 1893)]",4,0.009156,-0.009042,73823
6100_2_2,"[(2841, 1483), (2848, 1482), (2857, 1483), (2866, 1482), (2874, 1479), (2882, 1476), (2891, 1473), (2901, 1469), (2913, 1466), (2926, 1464), (2940, 1461), (2949, 1460), (2963, 1458), (2976, 1456), (2989, 1452), (3000, 1448), (3008, 1447), (3017, 1447), (3035, 1448), (3046, 1448), (3081, 1449), (3103, 1445), (3114, 1444), (3128, 1440), (3136, 1437), (3138, 1432), (3139, 1420), (3143, 1412), (3151, 1409), (3158, 1402), (3163, 1394), (3164, 1387), (3162, 1382), (3153, 1366), (3145, 1349), (3135, 1333), (3121, 1300), (3114, 1281), (3109, 1270), (3088, 1245), (3073, 1232), (3060, 1214), (3052, 1202), (3043, 1173), (3036, 1153), (3034, 1152), (3041, 1141), (3051, 1171), (3058, 1189), (3062, 1203), (3079, 1224), (3100, 1247), (3113, 1262), (3123, 1276), (3130, 1295), (3137, 1315), (3153, 1347), (3169, 1385), (3183, 1409), (3174, 1411), (3171, 1417), (3171, 1422), (3172, 1429), (3172, 1435), (3170, 1438), (3161, 1447), (3152, 1464), (3141, 1484), (3136, 1500), (3126, 1512), (3111, 1536), (3100, 1556), (3090, 1569), (3075, 1592), (3060, 1615), (3043, 1641), (3018, 1675), (2990, 1725), (2980, 1756), (2964, 1804), (2957, 1843), (2954, 1843), (2954, 1828), (2957, 1805), (2964, 1780), (2974, 1755), (2980, 1736), (2984, 1719), (2993, 1706), (3029, 1651), (3042, 1633), (3056, 1609), (3073, 1585), (3086, 1565), (3105, 1533), (3116, 1507), (3124, 1494), (3133, 1480), (3142, 1469), (3149, 1456), (3153, 1450), (3154, 1445), (3153, 1442), (3151, 1442), (3145, 1442), (3138, 1444), (3132, 1444), (3123, 1447), (3111, 1451), (3105, 1454), (3098, 1455), (3083, 1456), (3064, 1457), (3054, 1457), (3038, 1455), (3026, 1455), (3014, 1455), (3003, 1454), (2993, 1457), (2985, 1461), (2966, 1472), (2936, 1498), (2917, 1510), (2892, 1533), (2870, 1551), (2840, 1572), (2825, 1593), (2806, 1606), (2780, 1618), (2760, 1636), (2727, 1647), (2706, 1649), (2721, 1627), (2737, 1603), (2763, 1608), (2780, 1568), (2790, 1552), (2805, 1524), (2817, 1504), (2823, 1492), (2814, 1484), (2829, 1461), (2836, 1478), (2841, 1483)]",4,0.009156,-0.009042,73824
6100_2_2,"[(2637, 1507), (2633, 1499), (2643, 1503), (2660, 1513), (2677, 1521), (2686, 1522), (2697, 1520), (2705, 1516), (2717, 1510), (2724, 1503), (2735, 1490), (2750, 1474), (2759, 1464), (2771, 1453), (2792, 1439), (2801, 1432), (2801, 1445), (2792, 1448), (2782, 1453), (2763, 1471), (2744, 1495), (2721, 1518), (2683, 1527), (2665, 1523), (2657, 1520), (2637, 1507)]",4,0.009156,-0.009042,73825
6100_2_2,"[(2356, 1098), (2346, 1113), (2254, 1153), (2250, 1145), (2356, 1098)]",4,0.009156,-0.009042,73826
6100_2_2,"[(992, 734), (993, 737), (964, 741), (932, 746), (930, 749), (929, 750), (928, 752), (925, 754), (923, 755), (920, 756), (916, 757), (914, 757), (905, 757), (901, 756), (899, 754), (838, 764), (803, 764), (803, 762), (835, 761), (826, 732), (829, 730), (839, 760), (897, 751), (899, 749), (900, 746), (900, 744), (902, 736), (904, 733), (907, 731), (912, 730), (917, 731), (921, 733), (923, 734), (925, 737), (926, 739), (927, 740), (928, 742), (929, 742), (932, 743), (992, 734)]",4,0.009156,-0.009042,73827
6100_2_2,"[(1607, 914), (1611, 912), (1623, 922), (1636, 934), (1660, 962), (1667, 967), (1741, 991), (1887, 1036), (1894, 1037), (1903, 1036), (1913, 1031), (1918, 1030), (1920, 1030), (1921, 1031), (1922, 1034), (1921, 1036), (1910, 1042), (1903, 1046), (1866, 1037), (1704, 984), (1671, 975), (1651, 960), (1628, 931), (1607, 914)]",4,0.009156,-0.009042,73828
6100_2_2,"[(1733, 805), (1730, 802), (1747, 786), (1762, 772), (1776, 757), (1787, 744), (1804, 734), (1815, 726), (1820, 727), (1802, 740), (1785, 753), (1770, 771), (1752, 787), (1733, 805)]",4,0.009156,-0.009042,73829
6100_2_2,"[(2920, 3348), (2908, 3341), (2904, 3336), (2912, 3338), (2924, 3343), (2929, 3348), (2920, 3348)]",7,0.009156,-0.009042,74719
6100_2_2,"[(2813, 3277), (2820, 3276), (2823, 3281), (2825, 3291), (2821, 3287), (2813, 3277)]",7,0.009156,-0.009042,74720
6100_2_2,"[(2633, 3036), (2632, 3034), (2636, 3034), (2642, 3034), (2646, 3036), (2652, 3045), (2657, 3050), (2652, 3051), (2648, 3049), (2642, 3042), (2633, 3036)]",7,0.009156,-0.009042,74721
